samp.loc,time_gmt,precip_in,time_cst,precip_cm,date,hour,night,dep_site
00097,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00113,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00121,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00125,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00153,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00157,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00209,2016-07-02T17:00:00Z,0.06,2016-07-02T17:00:00Z,0.1524,2016-07-02,12,2016-07-02,001
00004,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00015,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00017,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00018,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00020,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00034,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00050,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00059,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00091,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00093,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00098,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00155,2016-07-02T17:00:00Z,0.11,2016-07-02T17:00:00Z,0.2794,2016-07-02,12,2016-07-02,001
00009,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00053,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00061,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00066,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00097,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00113,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00121,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00125,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00153,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00157,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00209,2016-07-02T18:00:00Z,0.03,2016-07-02T18:00:00Z,0.0762,2016-07-02,13,2016-07-02,001
00004,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00015,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00017,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00018,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00020,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00034,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00050,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00059,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00091,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00093,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00098,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00155,2016-07-02T18:00:00Z,0.05,2016-07-02T18:00:00Z,0.127,2016-07-02,13,2016-07-02,001
00009,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00053,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00061,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00066,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00097,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00113,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00121,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00125,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00153,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00157,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00209,2016-07-02T19:00:00Z,0.02,2016-07-02T19:00:00Z,0.050800000000000005,2016-07-02,14,2016-07-02,001
00004,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00015,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00017,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00018,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00020,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00034,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00050,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00059,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00091,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00093,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00098,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00155,2016-07-02T19:00:00Z,0.01,2016-07-02T19:00:00Z,0.025400000000000002,2016-07-02,14,2016-07-02,001
00009,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00053,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00061,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00066,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00097,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00113,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00121,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00125,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00153,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00157,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00209,2016-07-02T20:00:00Z,0.06,2016-07-02T20:00:00Z,0.1524,2016-07-02,15,2016-07-02,001
00004,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00015,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00017,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00018,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00020,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00034,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00050,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00059,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00091,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00093,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00098,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00155,2016-07-02T20:00:00Z,0.07,2016-07-02T20:00:00Z,0.1778,2016-07-02,15,2016-07-02,001
00009,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00053,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00061,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00066,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00097,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00113,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00121,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00125,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00153,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00157,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00209,2016-07-02T22:00:00Z,0.1,2016-07-02T22:00:00Z,0.254,2016-07-02,17,2016-07-02,001
00004,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00015,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00017,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00018,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00020,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00034,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00050,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00059,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00091,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00093,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00098,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00155,2016-07-02T22:00:00Z,0.09,2016-07-02T22:00:00Z,0.2286,2016-07-02,17,2016-07-02,001
00009,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00053,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00061,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00066,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00097,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00113,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00121,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00125,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00153,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00157,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00209,2016-07-02T23:00:00Z,0.09,2016-07-02T23:00:00Z,0.2286,2016-07-02,18,2016-07-02,001
00004,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00015,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00017,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00018,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00020,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00034,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00050,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00059,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00091,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00093,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00098,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00155,2016-07-02T23:00:00Z,0.08,2016-07-02T23:00:00Z,0.20320000000000002,2016-07-02,18,2016-07-02,001
00009,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00053,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00061,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00066,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00097,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00113,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00121,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00125,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00153,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00157,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00209,2016-07-03T00:00:00Z,0.03,2016-07-03T00:00:00Z,0.0762,2016-07-02,19,2016-07-02,001
00004,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00015,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00017,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00018,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00020,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00034,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00050,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00059,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00091,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00093,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00098,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00155,2016-07-03T00:00:00Z,0.02,2016-07-03T00:00:00Z,0.050800000000000005,2016-07-02,19,2016-07-02,001
00009,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00053,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00061,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00066,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00097,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00113,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00121,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00125,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00153,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00157,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00209,2016-07-06T07:00:00Z,0.07,2016-07-06T07:00:00Z,0.1778,2016-07-06,2,2016-07-05,001
00004,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00015,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00017,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00018,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00020,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00034,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00050,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00059,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00091,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00093,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00098,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00155,2016-07-06T11:00:00Z,0.02,2016-07-06T11:00:00Z,0.050800000000000005,2016-07-06,6,2016-07-05,001
00009,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00053,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00061,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00066,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00097,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00113,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00121,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00125,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00153,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00157,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00209,2016-07-07T06:00:00Z,0.02,2016-07-07T06:00:00Z,0.050800000000000005,2016-07-07,1,2016-07-06,001
00004,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00015,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00017,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00018,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00020,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00034,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00050,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00059,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00091,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00093,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00098,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00155,2016-07-07T06:00:00Z,0.01,2016-07-07T06:00:00Z,0.025400000000000002,2016-07-07,1,2016-07-06,001
00009,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00053,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00061,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00066,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00097,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00113,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00121,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00125,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00153,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00157,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00209,2016-07-07T08:00:00Z,0.41,2016-07-07T08:00:00Z,1.0413999999999999,2016-07-07,3,2016-07-06,001
00004,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00015,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00017,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00018,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00020,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00034,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00050,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00059,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00091,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00093,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00098,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
00155,2016-07-07T08:00:00Z,0.64,2016-07-07T08:00:00Z,1.6256000000000002,2016-07-07,3,2016-07-06,001
